,,CS(=O)(=O)OCCN(CCCl)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C(C(CO)(CO)N)O.[OH-].[OH-].[Al+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1N)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=C(C(=CC(=C1N(CCCl)CCCl)[N+](=O)[O-])[N+](=O)[O-])C(=O)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.O.[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1CCN([C@@H](C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C(=O)[C@@H](CC3=CC=CC=C3)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1CCC(C(C1)OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(CCC2C(C)C)C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1CN([P@](=O)(OC1)NCCCl)CCBr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC3=CC=C(C=C3)N=C=S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1CN(P(=O)(OC1)NCCBr)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=C(C=C1[N+](=O)[O-])[Hg]Cl)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C[N+](C)(C)CCCCCC[N+](C)(C)C.O.O.[Br-].[Br-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1N(CCCl)CCCl)OCC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.[Fe],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=C(C=C(C(=C1[Hg]Cl)O)[Hg]Cl)[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.O.[Fe],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C[N+](C)(C)CCCCCC[N+](C)(C)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=C(C(=O)NC(=O)N1)CN(CCCl)CCCl.Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1C(=O)[O-])[Hg],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC=C(C=C1)OP(=O)(N(CCCl)CCCl)OC2=CC=CC=C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC=C(C=C1)OS(=O)(=O)C2=C3C=CC4=C(C=CN=C4C3=NC=C2)S(=O)(=O)OC5=CC=CC=C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)([O-])[O-])CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl.O.[Na+].[Na+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"InChI=1S/C7H5O2.Hg.H2O/c8-7(9)6-4-2-1-3-5-6;;/h2-5H,(H,8,9);;1H2/p-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=CC35C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N[C@@H](CC3=CC=C(C=C3)OS(=O)(=O)C4=CC=CC5=C4C=CC=C5N(C)C)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"InChI=1S/C25H48N6O8.Fe/c1-21(32)29(37)18-9-3-6-16-27-22(33)12-14-25(36)31(39)20-10-4-7-17-28-23(34)11-13-24(35)30(38)19-8-2-5-15-26;/h37-39H,2-20,26H2,1H3,(H,27,33)(H,28,34);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC\2=C(C=C1S(=O)(=O)O)C=CC(=O)/C2=N\O.C1=CC\2=C(C=C1S(=O)(=O)O)C=CC(=O)/C2=N\O.C1=CC\2=C(C=C1S(=O)(=O)O)C=CC(=O)/C2=N\O.[Fe],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC=C(C=C1)[Hg]OS(=O)(=O)C2=CC3=CC=CC=C3C=C2CC4=CC5=CC=CC=C5C=C4S(=O)(=O)O[Hg]C6=CC=CC=C6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.[Fe],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC12CCCC(=CC=C3CC(CC(C3)O)O)C1CC=C2C4(CC4)CC=CC(C(F)(F)F)(C(F)(F)F)O.CC12CCCC(=O)C1CC=C2C3(CC3)CC=CC(C(F)(F)F)(C(F)(F)F)O[Si](C)(C)C.CC(C)(C)[Si](C)(C)OC1CC(C(=C)C(=CCP(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C1)O[Si](C)(C)C(C)(C)C.C1CCOC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.CCCCCCCCCCCCCCCC[N+](C)(C)CC.CCCCCCCC[N+](C)(C)CC1=CC=CC=C1.CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.CCCCOC(=O)C1=CC=C(C=C1)N.CCOC(=O)C1=CC=C(C=C1)N.Cl.[Br-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D002491 - Central Nervous System Agents > D002492 - Central Nervous System Depressants > D000777 - Anesthetics|D013501 - Surface-Active Agents > D003902 - Detergents > D001548 - Benzalkonium Compounds,
,,C1=CC=C(C=C1)C(=O)CCOP(=O)(N)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1=CC2=CC=CC=C2C(=C1)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[H+].C1=CC(=CC=[C-]1)S(=O)(=O)[O-].[OH-].[Hg+2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=CC=C(N4)C(=C5C=CC(=N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)N3.[Cl-].[Cl-].[Cl-].[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COC1=NC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NCCCNCCCl.Cl.Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1CCCC(O)(P(=O)(O)O)P(=O)(O)O)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1C[C@@H](NC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC(=O)[C@H](CCCN=C(N)N)NC3=CC=C(C=C3)[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1CN([P@@](=O)(OC1)NCCCl)CCBr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCOC(=O)[C@H](CCSC)NC(=O)[C@H](CC1=CC(=CC=C1)N(CCCl)CCCl)NC(=O)[C@H](CC2=CC=C(C=C2)F)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=C(C=C1[N+](=O)[O-])CC(C(=O)O)N)CN(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC(=C1)N(CCCl)CCCl)C[C@@H](C(=O)O)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COC(=O)[C@H](CC1=CN=CN1)NC(=O)CC2=CC=C(C=C2)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCOC(=O)[C@H](CC(C)C)NC(=O)C(CC1=CC=C(C=C1)N(CCCl)CCCl)NC(=O)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1CC(=O)O)[N+](CCCl)(CCCl)[O-].OP(=O)(O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC/C(=C(/CC)\C1=CC=C(C=C1)OC(=O)N(CCCl)CCCl)/C2=CC=C(C=C2)OC(=O)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[C@H]([C@@H]([C@H](C(=O)[O-])O)O)([C@@H](C(=O)O)O)O.[C@H]([C@@H]([C@H](C(=O)[O-])O)O)([C@@H](C(=O)O)O)O.[C@H]([C@@H]([C@H](C(=O)[O-])O)O)([C@@H](C(=O)O)O)O.[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N[C@@H](CCC(=O)O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(CN(CCCl)CCCl)Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4OC(=O)CC5=CC=C(C=C5)N(CCCl)CCCl)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1COP(=O)(N=C1)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1CC(CC(=O)O)(F)F)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1S(=O)(=O)O)[Hg],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=C(C=C(C(=C1[N+](=O)[O-])O)[Hg]Cl)[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CNC(=O)C1=C2N=NN(C(=O)N2C=N1)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=C(C(=O)NC(=O)N1)CN(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1C(=O)O)NC(=O)OC2=CC=C(C=C2)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC[NH+](CCCNC1=C2C(=NC3=C1C=CC(=C3)Cl)C=CC(=[NH+]2)OC)CCCl.[Cl-].[Cl-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CS(=O)(=O)OCCN(CCCl)C1=CC=C(C=C1)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(=O)O[Hg]CC1=CC=CC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1N)[Hg]Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC[C@@H](C)[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O.[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C(CCl)NP(=O)(N)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=C(C=C1[N+](=O)[O-])C[C@@H](C(=O)O)N)CN(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N3CC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCN(CCCl)CC1=CC=CC=C1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1CCCC(=O)O)NCCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C(CO)N(CCCl)CCCl.Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCOC(=O)[C@@H](C(C)C)NC(=O)C(CC1=CC=C(C=C1)N(CCCl)CCCl)NC(=O)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CS(=O)(=O)OCCN(CCBr)C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)NCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-].Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N[C@@H](CCSC)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCO)CCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1CCOP(=O)(N1)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)[C@@H](C(C)C)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CCCC(=O)O)C(=O)O)COC(=O)NC3=CC=C(C=C3)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1(CNP(=O)(OC1)N(CCCl)CCCl)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC(CC(=O)N)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1COP(=O)(NC1OOC2CCOP(=O)(N2)N(CCCl)CCCl)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C(=O)C1=C2N=NN(C(=O)N2C=N1)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)OC(=O)CC5=CC=C(C=C5)N(CCCl)CCCl)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCN(CC)P1(=O)NC(CCO1)OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)CCNC(=O)C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1N(CCI)CCI)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCOC(=O)CNP(NCC(=O)OCC)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1CCC(CC1)N.C1CO[P@@](=O)(N[C@@H]1SCCS(=O)(=O)O)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCCCCC/C=C/CC(=O)NC1COC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC1=O)CCCN(C(=O)C)[O-])C(C)C)CO)CCCN(C(=O)C)[O-])C)CCCN(C(=O)C)[O-].[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C[N+](C)(CCCCCC[N+](C)(C)CC1=C(C(=CC=C1)O)O)CC2=C(C(=CC=C2)O)O.[Br-].[Br-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,[H+].C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N[C@@H](CC(=O)N)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(=O)OC(CCOP(=O)(N)N(CCCl)CCCl)OC(=O)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCO)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCCN(CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1CCN)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=NC(=C2N1C(=O)N(N=N2)CCCl)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1N(CCCl)CCCl)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)COC(=O)NC4=CC=C(C=C4)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C(CCl)N(CCCl)NC(=O)[C@H](CSSC[C@@H](C(=O)NN(CCCl)CCCl)[NH3+])[NH3+].[Br-].[Br-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(CCCl)CCCl.Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1CO[P@@](=O)(N[C@H]1OO)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C[C@H](C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CC=C(C=C2)N(CCCl)CCCl)C(=O)OC)NC(=O)[C@H](CC3=CC=C(C=C3)O)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=C(C=C(C=C1NC(=O)N)N(CCCl)CCCl)NC(=O)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=C(C=C1)C2=CC=C(C=C2)N(C)C.Cl.Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC(CSSCC(C(=O)O)NS(=O)(=O)C3=CC=CC4=C3C=CC=C4N(C)C)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COCC[Hg]O[Si](=O)O[Hg]CCOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+3].[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O.O.O.O.[Fe],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.O.O.O.[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(=O)O[Hg]C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1CCC(CC1)N.C1COP(=O)(NC1SCCS(=O)(=O)O)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"InChI=1S/C38H74N2O4.ClH/c1-29(2)33-21-19-31(5)25-35(33)43-37(41)27-39(7,8)23-17-15-13-11-12-14-16-18-24-40(9,10)28-38(42)44-36-26-32(6)20-22-34(36)30(3)4;/h29-36H,11-28H2,1-10H3;1H/q+2;/p-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCN(CCO)C1=CC(=C(C=C1)N=NC2=C(C=C(C=C2)N(CC)CCO)C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O=[Fe]O[Fe]=O.O=[Fe]O[Fe]=O.O=[Fe]O[Fe]=O.O=[Fe]O[Fe]=O.O=[Fe]O[Fe]=O.O=[Fe]O[Fe]=O.O=[Ba],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1CN(P(=O)(OC1)N(CCCl)CCCl)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1=CC(=CC=C1)CN(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CC(=CC=C1C2=CC=C(C=C2)C(C=O)N(CCCl)CCCl)C(C=O)N(CCCl)CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)CC(=O)OC1C(C(C(OC1OC2CC(C3CCC45CC(CCC4C3(C2)C)C(=C)C5O)C(=O)O)COC(=O)CCCNS(=O)(=O)C6=CC=CC7=C6C=CC=C7N(C)C)OS(=O)(=O)[O-])OS(=O)(=O)[O-].[K+].[K+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OS(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.[Fe+3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
